,continentEnglishName,countryName,countryEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
673,Europe,拉脱维亚,Latvia,280,0.0,0,0,2020-03-29
674,Europe,斯洛伐克,Slovakia,269,0.0,7,0,2020-03-29
675,South America,乌拉圭,Uruguay,238,0.0,6,0,2020-03-29
676,Asia,科威特,Kuwait,235,0.0,64,0,2020-03-29
677,Asia,越南,Vietnam,174,0.0,21,0,2020-03-29
678,Europe,法罗群岛,Faroe,140,0.0,0,0,2020-03-29
679,Africa,留尼旺,Reunion,135,0.0,0,0,2020-03-29
680,Europe,马耳他,Malta,134,0.0,0,0,2020-03-29
681,Asia,阿曼,Oman,152,0.0,23,0,2020-03-29
682,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-29
683,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-29
684,Africa,科特迪瓦,Ivory Coast,101,0.0,3,0,2020-03-29
685,North America,美国,United States of America,105470,0.0,991,1710,2020-03-29
686,Europe,罗马尼亚,Romania,1292,0.0,115,24,2020-03-29
687,Asia,印度,India,918,0.0,80,19,2020-03-29
688,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-29
689,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-29
690,Asia,卡塔尔,Qatar,590,0.0,45,0,2020-03-29
691,North America,多米尼加,Dominican Republic,488,0.0,0,10,2020-03-29
692,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-29
693,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-29
694,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-29
695,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-29
696,Asia,阿塞拜疆,Azerbaijan,182,0.0,15,4,2020-03-29
697,Africa,布基纳法索,Burkina Faso,180,0.0,12,9,2020-03-29
698,Asia,越南,Vietnam,174,0.0,21,0,2020-03-29
699,Asia,阿富汗,Afghanistan,110,0.0,0,2,2020-03-29
700,Asia,乌兹别克斯坦,Uzbekistan,104,0.0,0,2,2020-03-29
701,Africa,毛里求斯,Mauritius,102,0.0,0,2,2020-03-29
702,Africa,马达加斯加,Madagascar,28,0.0,0,0,2020-03-28
703,North America,美国,United States of America,105470,0.0,2072,1710,2020-03-28
704,Europe,德国,Germany,52802,0.0,6932,378,2020-03-28
705,Europe,法国,France,33414,0.0,5700,1995,2020-03-28
706,Europe,瑞士,Switzerland,13213,0.0,1530,235,2020-03-28
707,Europe,比利时,Belgium,9134,0.0,350,353,2020-03-28
708,Europe,奥地利,Austria,7697,0.0,225,58,2020-03-28
709,Europe,荷兰,Netherlands,9762,0.0,2954,639,2020-03-28
710,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
711,Asia,韩国,Korea,9478,0.0,4811,144,2020-03-28
712,North America,加拿大,Canada,4760,0.0,345,56,2020-03-28
713,Europe,葡萄牙,Portugal,4268,0.0,22,76,2020-03-28
714,Europe,挪威,Norway,3771,0.0,0,19,2020-03-28
715,Oceania,澳大利亚,Australia,3635,0.0,119,14,2020-03-28
716,Asia,以色列,Israel,3460,0.0,79,12,2020-03-28
717,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
718,Europe,爱尔兰,Ireland,2121,0.0,0,22,2020-03-28
719,Asia,马来西亚,Malaysia,2320,0.0,320,27,2020-03-28
720,Europe,卢森堡,Luxembourg,1605,0.0,0,15,2020-03-28
721,South America,智利,Chile,1610,0.0,43,5,2020-03-28
722,Europe,波兰,Poland,1389,0.0,13,16,2020-03-28
723,Asia,日本,Japan,1724,0.0,372,54,2020-03-28
724,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
725,Europe,俄罗斯,Russia,1264,0.0,49,4,2020-03-28
726,Africa,南非,South Africa,1170,0.0,1,1,2020-03-28
727,Asia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,2020-03-28
728,Europe,罗马尼亚,Romania,1292,0.0,115,24,2020-03-28
729,Europe,芬兰,Finland,1163,0.0,10,9,2020-03-28
730,Asia,泰国,Thailand,1245,0.0,97,6,2020-03-28
731,Asia,印度尼西亚,Indonesia,1155,0.0,35,102,2020-03-28
732,Asia,菲律宾,Philippines,1075,0.0,35,68,2020-03-28
733,Europe,冰岛,Iceland,890,0.0,82,2,2020-03-28
734,North America,巴拿马,Panama,786,0.0,0,14,2020-03-28
735,North America,墨西哥,Mexico,717,0.0,1,12,2020-03-28
736,Europe,塞尔维亚,Republic of Serbia,659,0.0,0,10,2020-03-28
737,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
738,Asia,新加坡,Singapore,802,0.0,183,2,2020-03-28
739,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
740,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-28
741,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
742,South America,哥伦比亚,Colombia,539,0.0,10,6,2020-03-28
743,Asia,卡塔尔,Qatar,562,0.0,43,0,2020-03-28
744,Asia,阿联酋,United Arab Emirates,468,0.0,55,2,2020-03-28
745,Oceania,新西兰,New Zealand,451,4.0,50,0,2020-03-28
746,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
747,Africa,阿尔及利亚,Algeria,409,0.0,29,26,2020-03-28
748,Europe,立陶宛,Lithuania,358,0.0,1,5,2020-03-28
749,Asia,亚美尼亚,Armenia,372,0.0,28,1,2020-03-28
750,Africa,摩洛哥,Morocco,358,0.0,11,23,2020-03-28
751,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
752,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
753,Europe,拉脱维亚,Latvia,280,0.0,0,0,2020-03-28
754,Europe,斯洛伐克,Slovakia,269,0.0,7,0,2020-03-28
755,North America,哥斯达黎加,Costa Rica,263,0.0,0,2,2020-03-28
756,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-28
757,South America,乌拉圭,Uruguay,238,0.0,6,0,2020-03-28
758,Europe,波黑,Bosnia and Herzegovina,230,0.0,5,4,2020-03-28
759,Africa,突尼斯,Tunisia,227,0.0,0,6,2020-03-28
760,Europe,圣马力诺,San Marino,242,0.0,2,21,2020-03-28
761,Asia,约旦,Jordan,235,0.0,17,1,2020-03-28
762,Asia,巴林,Bahrain,473,0.0,254,4,2020-03-28
763,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
764,Europe,摩尔多瓦,Moldova,199,0.0,10,2,2020-03-28
765,Asia,哈萨克斯坦,Kazakstan,191,0.0,4,1,2020-03-28
766,Asia,科威特,Kuwait,235,0.0,64,0,2020-03-28
767,Asia,越南,Vietnam,174,0.0,21,0,2020-03-28
768,Asia,阿塞拜疆,Azerbaijan,165,0.0,15,3,2020-03-28
769,Europe,法罗群岛,Faroe,140,0.0,0,0,2020-03-28
770,Africa,留尼旺,Reunion,135,0.0,0,0,2020-03-28
771,Europe,马耳他,Malta,134,0.0,0,0,2020-03-28
772,Asia,阿曼,Oman,152,0.0,23,0,2020-03-28
773,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,2020-03-28
774,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-28
775,Asia,阿富汗,Afghanistan,110,0.0,0,2,2020-03-28
776,South America,委内瑞拉,Venezuela,107,0.0,0,1,2020-03-28
777,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-28
778,Asia,乌兹别克斯坦,Uzbekistan,104,0.0,0,2,2020-03-28
779,Africa,毛里求斯,Mauritius,102,0.0,0,2,2020-03-28
780,Africa,科特迪瓦,Ivory Coast,101,0.0,3,0,2020-03-28
781,Asia,文莱,Brunei,120,0.0,25,1,2020-03-28
782,Asia,巴勒斯坦,Palestine,91,0.0,17,1,2020-03-28
783,Africa,多哥,Togo,24,0.0,1,1,2020-03-28
784,Africa,佛得角,,5,0.0,1,1,2020-03-28
785,North America,美国,United States of America,105470,0.0,2072,1710,2020-03-28
786,Europe,德国,Germany,49039,0.0,6932,323,2020-03-28
787,Europe,法国,France,33414,0.0,5700,1995,2020-03-28
788,Europe,瑞士,Switzerland,13213,0.0,1530,235,2020-03-28
789,Europe,比利时,Belgium,9134,0.0,350,353,2020-03-28
790,Europe,奥地利,Austria,7697,0.0,225,58,2020-03-28
791,Europe,荷兰,Netherlands,9762,0.0,2500,639,2020-03-28
792,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
793,Asia,韩国,Korea,9478,0.0,4811,144,2020-03-28
794,North America,加拿大,Canada,4760,0.0,345,56,2020-03-28
795,Europe,葡萄牙,Portugal,4268,0.0,22,76,2020-03-28
796,Europe,挪威,Norway,3771,0.0,0,19,2020-03-28
797,Oceania,澳大利亚,Australia,3635,0.0,119,14,2020-03-28
798,Asia,以色列,Israel,3460,0.0,79,12,2020-03-28
799,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
800,Europe,爱尔兰,Ireland,2121,0.0,0,22,2020-03-28
801,Asia,马来西亚,Malaysia,2320,0.0,320,27,2020-03-28
802,Europe,卢森堡,Luxembourg,1605,0.0,0,15,2020-03-28
803,South America,智利,Chile,1610,0.0,43,5,2020-03-28
804,Europe,波兰,Poland,1389,0.0,13,16,2020-03-28
805,Asia,日本,Japan,1724,0.0,372,54,2020-03-28
806,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
807,Europe,俄罗斯,Russia,1264,0.0,49,4,2020-03-28
808,Africa,南非,South Africa,1170,0.0,1,1,2020-03-28
809,Asia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,2020-03-28
810,Europe,罗马尼亚,Romania,1292,0.0,115,24,2020-03-28
811,Europe,芬兰,Finland,1163,0.0,10,9,2020-03-28
812,Asia,泰国,Thailand,1245,0.0,97,6,2020-03-28
813,Asia,印度尼西亚,Indonesia,1155,0.0,35,102,2020-03-28
814,Asia,菲律宾,Philippines,1075,0.0,35,68,2020-03-28
815,Europe,冰岛,Iceland,890,0.0,82,2,2020-03-28
816,North America,巴拿马,Panama,786,0.0,0,14,2020-03-28
817,North America,墨西哥,Mexico,717,0.0,1,12,2020-03-28
818,Europe,塞尔维亚,Republic of Serbia,659,0.0,0,10,2020-03-28
819,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
820,Asia,新加坡,Singapore,802,0.0,183,2,2020-03-28
821,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
822,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-28
823,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
824,South America,哥伦比亚,Colombia,539,0.0,10,6,2020-03-28
825,Asia,卡塔尔,Qatar,562,0.0,43,0,2020-03-28
826,Asia,阿联酋,United Arab Emirates,468,0.0,55,2,2020-03-28
827,Oceania,新西兰,New Zealand,451,4.0,50,0,2020-03-28
828,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
829,Africa,阿尔及利亚,Algeria,409,0.0,29,26,2020-03-28
830,Europe,立陶宛,Lithuania,358,0.0,1,5,2020-03-28
831,Asia,亚美尼亚,Armenia,372,0.0,28,1,2020-03-28
832,Africa,摩洛哥,Morocco,358,0.0,11,23,2020-03-28
833,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
834,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
835,Europe,拉脱维亚,Latvia,280,0.0,0,0,2020-03-28
836,Europe,斯洛伐克,Slovakia,269,0.0,7,0,2020-03-28
837,North America,哥斯达黎加,Costa Rica,263,0.0,0,2,2020-03-28
838,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-28
839,South America,乌拉圭,Uruguay,238,0.0,6,0,2020-03-28
840,Europe,波黑,Bosnia and Herzegovina,230,0.0,5,4,2020-03-28
841,Africa,突尼斯,Tunisia,227,0.0,0,6,2020-03-28
842,Europe,圣马力诺,San Marino,242,0.0,2,21,2020-03-28
843,Asia,约旦,Jordan,235,0.0,17,1,2020-03-28
844,Asia,巴林,Bahrain,473,0.0,254,4,2020-03-28
845,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
846,Europe,摩尔多瓦,Moldova,199,0.0,10,2,2020-03-28
847,Asia,哈萨克斯坦,Kazakstan,191,0.0,4,1,2020-03-28
848,Asia,科威特,Kuwait,235,0.0,64,0,2020-03-28
849,Asia,越南,Vietnam,174,0.0,21,0,2020-03-28
850,Asia,阿塞拜疆,Azerbaijan,165,0.0,15,3,2020-03-28
851,Europe,法罗群岛,Faroe,140,0.0,0,0,2020-03-28
852,Africa,留尼旺,Reunion,135,0.0,0,0,2020-03-28
853,Europe,马耳他,Malta,134,0.0,0,0,2020-03-28
854,Asia,阿曼,Oman,152,0.0,23,0,2020-03-28
855,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,2020-03-28
856,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-28
857,Asia,阿富汗,Afghanistan,110,0.0,0,2,2020-03-28
858,South America,委内瑞拉,Venezuela,107,0.0,0,1,2020-03-28
859,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-28
860,Asia,乌兹别克斯坦,Uzbekistan,104,0.0,0,2,2020-03-28
861,Africa,毛里求斯,Mauritius,102,0.0,0,2,2020-03-28
862,Africa,科特迪瓦,Ivory Coast,101,0.0,3,0,2020-03-28
863,Asia,文莱,Brunei,120,0.0,25,1,2020-03-28
864,Asia,巴勒斯坦,Palestine,91,0.0,17,1,2020-03-28
865,Africa,多哥,Togo,24,0.0,1,1,2020-03-28
866,Africa,莫桑比克,Mozambique,8,0.0,0,0,2020-03-28
867,Africa,佛得角,,5,0.0,1,1,2020-03-28
868,North America,美国,United States of America,105470,0.0,895,1710,2020-03-28
869,North America,美国,United States of America,104839,0.0,894,1711,2020-03-28
870,Europe,德国,Germany,49039,0.0,6932,323,2020-03-28
871,Europe,瑞士,Switzerland,13213,0.0,1530,235,2020-03-28
872,Europe,奥地利,Austria,7697,0.0,225,58,2020-03-28
873,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
874,Asia,韩国,Korea,9478,0.0,4811,144,2020-03-28
875,North America,加拿大,Canada,4760,0.0,345,56,2020-03-28
876,Europe,葡萄牙,Portugal,4268,0.0,22,76,2020-03-28
877,Europe,挪威,Norway,3771,0.0,0,19,2020-03-28
878,Oceania,澳大利亚,Australia,3635,0.0,119,14,2020-03-28
879,Asia,以色列,Israel,3460,0.0,79,12,2020-03-28
880,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
881,Europe,爱尔兰,Ireland,2121,0.0,0,22,2020-03-28
882,Asia,马来西亚,Malaysia,2320,0.0,320,27,2020-03-28
883,Europe,卢森堡,Luxembourg,1605,0.0,0,15,2020-03-28
884,South America,智利,Chile,1610,0.0,43,5,2020-03-28
885,Europe,波兰,Poland,1389,0.0,13,16,2020-03-28
886,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
887,Europe,俄罗斯,Russia,1264,0.0,49,4,2020-03-28
888,Africa,南非,South Africa,1170,0.0,1,1,2020-03-28
889,Asia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,2020-03-28
890,Europe,罗马尼亚,Romania,1292,0.0,115,24,2020-03-28
891,Europe,芬兰,Finland,1025,0.0,10,7,2020-03-28
892,Europe,冰岛,Iceland,890,0.0,82,2,2020-03-28
893,North America,巴拿马,Panama,786,0.0,0,14,2020-03-28
894,North America,墨西哥,Mexico,717,0.0,1,12,2020-03-28
895,Europe,塞尔维亚,Republic of Serbia,659,0.0,0,10,2020-03-28
896,Asia,新加坡,Singapore,802,0.0,172,2,2020-03-28
897,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
898,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
899,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-28
900,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
901,South America,哥伦比亚,Colombia,539,0.0,10,6,2020-03-28
902,Asia,卡塔尔,Qatar,562,0.0,43,0,2020-03-28
903,Asia,阿联酋,United Arab Emirates,468,0.0,55,2,2020-03-28
904,Oceania,新西兰,New Zealand,451,4.0,50,0,2020-03-28
905,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
906,Europe,立陶宛,Lithuania,358,0.0,1,5,2020-03-28
907,Asia,亚美尼亚,Armenia,372,0.0,28,1,2020-03-28
908,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
909,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
910,Europe,拉脱维亚,Latvia,280,0.0,0,0,2020-03-28
911,Europe,斯洛伐克,Slovakia,269,0.0,7,0,2020-03-28
912,North America,哥斯达黎加,Costa Rica,263,0.0,0,2,2020-03-28
913,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-28
914,South America,乌拉圭,Uruguay,238,0.0,6,0,2020-03-28
915,Europe,波黑,Bosnia and Herzegovina,230,0.0,5,4,2020-03-28
916,Asia,约旦,Jordan,235,0.0,17,0,2020-03-28
917,Asia,巴林,Bahrain,473,0.0,254,4,2020-03-28
918,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
919,Asia,哈萨克斯坦,Kazakstan,191,0.0,4,1,2020-03-28
920,Asia,科威特,Kuwait,235,0.0,64,0,2020-03-28
921,Asia,越南,Vietnam,174,0.0,21,0,2020-03-28
922,Asia,阿塞拜疆,Azerbaijan,165,0.0,15,3,2020-03-28
923,Europe,法罗群岛,Faroe,140,0.0,0,0,2020-03-28
924,Africa,留尼旺,Reunion,135,0.0,0,0,2020-03-28
925,Europe,马耳他,Malta,134,0.0,0,0,2020-03-28
926,Asia,阿曼,Oman,152,0.0,23,0,2020-03-28
927,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,2020-03-28
928,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-28
929,Asia,阿富汗,Afghanistan,110,0.0,0,2,2020-03-28
930,South America,委内瑞拉,Venezuela,107,0.0,0,0,2020-03-28
931,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-28
932,Africa,毛里求斯,Mauritius,102,0.0,0,2,2020-03-28
933,Africa,科特迪瓦,Ivory Coast,101,0.0,3,0,2020-03-28
934,Asia,文莱,Brunei,120,0.0,25,1,2020-03-28
935,Africa,莫桑比克,Mozambique,8,0.0,0,0,2020-03-28
937,North America,美国,United States of America,104839,0.0,894,1711,2020-03-28
938,Europe,英国,United Kingdom,17089,0.0,135,1019,2020-03-28
939,Europe,瑞士,Switzerland,13213,0.0,1530,235,2020-03-28
940,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
942,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
943,South America,智利,Chile,1610,0.0,43,5,2020-03-28
944,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
945,Europe,俄罗斯,Russia,1264,0.0,49,4,2020-03-28
946,Africa,南非,South Africa,1170,0.0,1,1,2020-03-28
947,Asia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,2020-03-28
948,Asia,泰国,Thailand,1245,0.0,97,6,2020-03-28
949,Asia,印度尼西亚,Indonesia,1155,0.0,9,102,2020-03-28
950,Asia,印度,India,918,0.0,80,19,2020-03-28
951,Europe,冰岛,Iceland,890,0.0,82,2,2020-03-28
952,North America,巴拿马,Panama,786,0.0,0,14,2020-03-28
953,North America,墨西哥,Mexico,717,0.0,1,12,2020-03-28
954,Europe,塞尔维亚,Republic of Serbia,659,0.0,0,10,2020-03-28
955,Asia,新加坡,Singapore,802,0.0,172,2,2020-03-28
956,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
957,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
958,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-28
959,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
960,South America,哥伦比亚,Colombia,539,0.0,10,6,2020-03-28
961,Asia,卡塔尔,Qatar,562,0.0,43,0,2020-03-28
962,Asia,阿联酋,United Arab Emirates,468,0.0,55,2,2020-03-28
963,Oceania,新西兰,New Zealand,451,4.0,50,0,2020-03-28
964,Africa,埃及,Egypt,536,0.0,116,30,2020-03-28
965,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
966,Africa,阿尔及利亚,Algeria,409,0.0,12,26,2020-03-28
967,Asia,亚美尼亚,Armenia,372,0.0,28,1,2020-03-28
968,Africa,摩洛哥,Morocco,358,0.0,11,23,2020-03-28
969,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
970,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
971,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-28
972,Europe,波黑,Bosnia and Herzegovina,230,0.0,5,4,2020-03-28
973,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
974,Europe,摩尔多瓦,Moldova,199,0.0,10,2,2020-03-28
975,Asia,哈萨克斯坦,Kazakstan,191,0.0,4,1,2020-03-28
976,Europe,阿尔巴尼亚,Albania,197,0.0,10,10,2020-03-28
977,Africa,布基纳法索,Burkina Faso,180,0.0,12,9,2020-03-28
978,Asia,越南,Vietnam,174,0.0,21,0,2020-03-28
979,Asia,阿塞拜疆,Azerbaijan,165,0.0,15,3,2020-03-28
980,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-28
981,South America,委内瑞拉,Venezuela,107,0.0,0,0,2020-03-28
982,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-28
983,Asia,文莱,Brunei,120,0.0,25,1,2020-03-28
984,Africa,尼日利亚,Nigeria,81,0.0,3,1,2020-03-28
985,Africa,赞比亚共和国,,28,0.0,0,0,2020-03-28
986,Africa,马里,Mali,18,0.0,0,0,2020-03-28
987,Africa,坦桑尼亚,Tanzania,14,0.0,1,0,2020-03-28
988,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
989,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
990,Europe,塞尔维亚,Republic of Serbia,659,0.0,0,10,2020-03-28
991,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
992,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
993,Europe,爱沙尼亚,Estonia,575,0.0,11,1,2020-03-28
994,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
995,South America,哥伦比亚,Colombia,539,0.0,10,6,2020-03-28
996,Asia,卡塔尔,Qatar,562,0.0,43,0,2020-03-28
997,Africa,埃及,Egypt,536,0.0,116,30,2020-03-28
998,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
999,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
1000,Africa,布基纳法索,Burkina Faso,180,0.0,12,9,2020-03-28
1001,North America,巴拿马,Panama,786,0.0,0,14,2020-03-28
1002,Asia,新加坡,Singapore,802,0.0,172,2,2020-03-28
1003,Asia,亚美尼亚,Armenia,372,0.0,28,1,2020-03-28
1004,Europe,英国,United Kingdom,17089,0.0,135,1019,2020-03-28
1005,Africa,埃及,Egypt,536,0.0,116,30,2020-03-28
1006,North America,美国,United States of America,104839,0.0,894,1711,2020-03-28
1007,Europe,瑞士,Switzerland,13213,0.0,1530,235,2020-03-28
1008,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
1009,Asia,泰国,Thailand,1245,0.0,97,6,2020-03-28
1010,North America,墨西哥,Mexico,717,0.0,1,12,2020-03-28
1011,South America,秘鲁,Peru,635,0.0,14,11,2020-03-28
1012,Asia,阿联酋,United Arab Emirates,468,0.0,55,2,2020-03-28
1013,Oceania,新西兰,New Zealand,451,4.0,50,0,2020-03-28
1014,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
1015,Africa,阿尔及利亚,Algeria,409,0.0,12,26,2020-03-28
1016,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
1017,Europe,波黑,Bosnia and Herzegovina,230,0.0,5,4,2020-03-28
1018,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
1019,Europe,瑞士,Switzerland,13213,0.0,1530,197,2020-03-28
1020,Asia,韩国,Korea,9478,0.0,4811,144,2020-03-28
1021,South America,智利,Chile,1610,0.0,43,5,2020-03-28
1022,Europe,俄罗斯,Russia,1264,0.0,49,4,2020-03-28
1023,Africa,南非,South Africa,1170,0.0,1,1,2020-03-28
1024,Asia,沙特阿拉伯,Saudi Arabia,1203,0.0,37,4,2020-03-28
1025,Asia,印度尼西亚,Indonesia,1155,0.0,9,102,2020-03-28
1026,Asia,印度,India,918,0.0,80,19,2020-03-28
1027,Europe,冰岛,Iceland,890,0.0,82,2,2020-03-28
1028,Asia,新加坡,Singapore,732,0.0,172,2,2020-03-28
1029,Europe,克罗地亚,Croatia,586,0.0,37,3,2020-03-28
1030,Europe,塞尔维亚,Republic of Serbia,536,0.0,0,8,2020-03-28
1031,Africa,摩洛哥,Morocco,358,0.0,11,23,2020-03-28
1032,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
1033,Europe,安道尔,Andorra,263,0.0,1,3,2020-03-28
1034,Europe,北马其顿,North Macedonia,201,0.0,1,3,2020-03-28
1035,Asia,越南,Vietnam,174,0.0,21,0,2020-03-28
1036,Asia,阿塞拜疆,Azerbaijan,165,0.0,15,3,2020-03-28
1037,Africa,塞内加尔,Senegal,130,0.0,18,0,2020-03-28
1038,Asia,文莱,Brunei,120,0.0,25,1,2020-03-28
1039,Africa,赞比亚共和国,,28,0.0,0,0,2020-03-28
1040,Africa,马里,Mali,18,0.0,0,0,2020-03-28
1041,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
1042,Asia,巴基斯坦,Pakistan,1296,0.0,23,9,2020-03-28
1043,Europe,斯洛文尼亚,Slovenia,632,0.0,0,9,2020-03-28
1044,Europe,塞尔维亚,Republic of Serbia,536,0.0,0,8,2020-03-28
1045,Asia,黎巴嫩,Lebanon,412,0.0,27,8,2020-03-28
1046,Europe,保加利亚,Bulgaria,313,0.0,3,3,2020-03-28
1047,Europe,乌克兰,Ukraine,310,0.0,1,5,2020-03-28
1048,Europe,摩尔多瓦,Moldova,199,0.0,10,2,2020-03-28
1049,Asia,哈萨克斯坦,Kazakstan,191,0.0,4,1,2020-03-28
1050,Europe,阿尔巴尼亚,Albania,197,0.0,10,10,2020-03-28
1051,Africa,布基纳法索,Burkina Faso,180,0.0,12,9,2020-03-28
1052,South America,委内瑞拉,Venezuela,107,0.0,0,0,2020-03-28
1053,Asia,斯里兰卡,SriLanka,110,0.0,6,0,2020-03-28
1054,Africa,尼日利亚,Nigeria,81,0.0,3,1,2020-03-28
1055,Africa,坦桑尼亚,Tanzania,14,0.0,1,0,2020-03-28
1070,Europe,意大利,Italy,87275,0.0,10950,9258,2020-03-28
1071,Europe,西班牙,Spain,72248,0.0,12285,5690,2020-03-28
1072,Asia,土耳其,Turkey,5698,0.0,42,92,2020-03-28
1073,North America,加拿大,Canada,4760,0.0,345,56,2020-03-28
1075,Oceania,澳大利亚,Australia,3635,0.0,119,14,2020-03-28
1076,South America,巴西,Brazil,3417,0.0,0,92,2020-03-28
1077,Europe,瑞典,Sweden,3088,0.0,17,106,2020-03-28
1078,Europe,捷克,Czech Republic,2422,0.0,11,9,2020-03-28
1079,Europe,丹麦,Denmark,2046,0.0,1,52,2020-03-28
1080,Asia,马来西亚,Malaysia,2320,0.0,320,27,2020-03-28
1081,Europe,卢森堡,Luxembourg,1605,0.0,0,15,2020-03-28
1082,South America,智利,Chile,1610,0.0,43,5,2020-03-28
1083,Europe,波兰,Poland,1389,0.0,13,16,2020-03-28
